time	expire_status	product_name	long_desc	price	regular_price	volume
2015/6/25 10:9:59	1	"欧蒂玛魅力维他命B12 活肤面霜"	"VITACREME维他命B12 活肤面霜，告别美颜磨皮，揭开完美素颜秘诀！"	99	189	"30"
2015/6/25 10:9:59	1	"Cherish 新感觉小刷头牙刷套组"	"白，就要刷出来！日本30万牙科医师共同推荐的【清洁型美白】牙刷。"	49	86	"52"
2015/6/25 10:9:59	1	"科颜氏酪梨眼霜(牛油果眼霜)14g"	"科颜氏酪梨眼霜(牛油果眼霜)14g，还你动人明眸！"	259	300	"24"
2015/6/25 10:9:59	1	"AHC修复抗皱水润眼霜"	"韩国美女并非真的不老，而是眼部年轻，30天精准修复眼周细胞，给你完美感动"	119	289	"25"
2015/6/25 10:9:59	1	"袋鼠（AUSSIE）丰盈蓬松洗发水"	"瓶中奥秘，发上奇迹！袋鼠丰盈蓬松洗发水，拯救扁塌油发，打造空气感秀发！"	59	89	"24"
2015/6/25 10:9:59	1	"SkinBody强效瘦手臂溶脂贴"	"拒当粗壮大手，SkinBody强效瘦手臂溶脂贴，让你重返手臂纤细萌妹子。"	69	119	"25"
2015/6/25 10:9:59	1	"菲诗小铺自然阳光冰爽防晒霜"	"肌肤随身携带“空调”！The face shop冰感防晒霜，涂抹瞬间-5℃，so cool"	99	179	"25"
2015/6/25 10:9:59	1	"Guerisson马油24K金面膜贴套装"	"媲美真金，修复奇迹！Guerisson马油24K金面膜贴，还你活力肌肤！"	99	159	"34"
2015/6/25 10:9:59	1	"A&#039;pieu 止汗喷雾100ml"	"A&#039;pieu 止汗喷雾100ml，拒做女”汉“子，喷走夏天烦恼"	39	70	"46"
2015/6/25 10:9:59	1	"自然乐园92芦荟原汁喷雾"	"女人要美，肌肤必须水，传承自然乐园经典92芦荟，水到极致自然美到窒息"	39	69	"26"
2015/6/25 10:9:59	1	"思亲肤蛋白明亮细致泡沫洁面乳"	"韩妹最爱天的然植物系skinfood丝质蛋白泡沫洗面奶！面部毒素1洗清0！"	59	133	"40"
2015/6/25 10:9:59	1	"HOTFACE V脸提拉紧致面膜贴五片"	"脸大就显胖！Hot&amp;FaceV脸提拉紧致面膜贴（5片），挂出来的小V脸！"	59	115	"28"
2015/6/25 10:9:59	1	"黑熊家族祛黑眼圈黄金眼膜贴"	"熊猫眼！表情纹！不是一个人的病，而是一群人的标签！黑熊家族黄金眼膜来袭"	54.9	99	"24"
2015/6/25 10:9:59	2	"九朵云CloudX高保湿美白祛斑霜"	"边保湿边祛斑，让你惊呼amazing!九朵云Cloud-X高保湿祛斑霜50ml。"	99	179	"6"
2015/6/25 10:9:59	1	"玫瑰花蕾膏管状3件套"	"Rosebud Smiths玫瑰花蕾膏管状3件套！开启属于你的美唇之旅！"	79	149	"23"
2015/6/25 10:9:59	1	"自然乐园舒缓保湿芦荟凝胶洗面奶"	"告别吸油纸，丢掉补妆盒！自然乐园一出手，切断出油源头，占领颜值高地。"	39	69	"38"
2015/6/25 10:9:59	1	"skin1004蚕丝皂100g"	"一“皂”两步走，仨月急换脸！skin100蚕丝面膜皂，清洁毛孔，保持弹润！"	49.9	99	"35"
2015/6/25 10:9:59	1	"璞帝妃黄金凝胶眼部贴膜"	"一秒变女神！璞帝妃（PETITFEE) 黄金凝胶眼部贴膜"	69	109	"30"
2015/6/25 10:9:59	2	"lululun高度美白清爽面膜"	"说到嘴干打到手软也无法形容它的好。Cosme大赏面膜部门第2位。"	39	89	"6"
2015/6/25 10:9:59	1	"SD 蒸汽发膜3片"	"SD蒸汽发膜3片，自发热蒸汽护理，轻松“蒸进”满满营养，枯发即刻柔顺。"	59.9	109	"26"
2015/6/25 10:9:59	1	"谜尚幻彩舞动腮红球"	"拒绝死白，必须好气色！谜尚幻彩舞动腮红球，国际一线品牌同款出世！"	119	269	"12"
2015/6/25 10:9:59	1	"可莱丝（CLINIE）胶原蛋白洗面奶"	"可莱丝胶原蛋白洗面奶170ml，洁面变成美肤第一步。抗击氧化、一嫩到底。"	49	89	"30"
2015/6/25 10:9:59	1	"蔻萝兰维他命B防脱洗发水400ml"	"蔻萝兰维他命B防脱洗发水400ml，畅销欧洲几十年的著名防脱生发洗发水。"	95	95	"26"
2015/6/25 10:9:59	2	"思亲肤水蜜桃清酒紧致化妆水"	"水蜜桃般“水嫩白皙”肌肤！Skin food水蜜桃清酒化妆水，做回最清爽的自己"	59	119	"24"
2015/6/25 10:9:59	1	"GENKI Grapefruit洗发水"	"日本乐天市场10年不败的【少女发香】，给他轻易忘不掉的香滑触感。"	89	145	"18"
2015/6/25 10:9:59	1	"MAKEON人鱼公主超强防水眼线笔"	"MAKEON人鱼公主超强防水眼线笔（5支套盒）。眼线，眼影，卧蚕，一盒全get!"	89	179	"22"
2015/6/25 10:9:59	2	"SHAKU熊野笔去黑头毛孔清洁刷"	"祛顽固黑头，你只差一笔之遥。SHAKU熊野巨匠鼻专用洗鼻软毛刷。"	109	185	"14"
2015/6/25 10:9:59	1	"TOSOWOONG Monster抗皱美白乳"	"白与不白让你判若两人！10秒瞬变白富美，韩国妹子随身必备的美白霜！"	79	139	"16"
2015/6/25 10:9:59	1	"恋爱魔镜睫毛王睫毛膏BK999"	"恋爱魔镜睫毛膏之王，纤长、丰盈卷翘、持久定妆，打造属于你的king size。"	79	148	"21"
2015/6/25 10:9:59	1	"Kranz木炭皂 90g"	"以“黑”洗“黑”，毛孔的清道夫，Kranz木炭皂 90g"	39	69	"20"
2015/6/25 10:9:59	1	"可莱丝EYE ANGLE黄金眼膜贴"	"黄金开路，蜗牛护驾！可莱丝黄金眼膜贴5对\/盒，一贴=眼霜一周使用效果！"	69	129	"26"
2015/6/25 10:9:59	1	"OSEQUE双重防晒喷雾SPF50\/PA+++"	"打破防晒界单一属性的【变形金刚】！1喷1抹随意切换，防晒选择不再困难。"	69	119	"24"
2015/6/25 10:9:59	1	"奈尔芦荟羊毛脂脱毛膏255g"	"告别毛手毛脚，光滑肌肤脱下来！奈尔（Nair）芦荟羊毛脂脱毛膏255g"	69	75	"22"
2015/6/25 10:9:59	1	"VITA 3000+维他命B精华面霜"	"维他命B精华面霜3支装，修复问题肌肤，每日遮瑕不如肌肤根本上修复"	69	139	"20"
2015/6/25 10:9:59	1	"Demeter多重功效防晒精华SPF37"	"油腻感终结者！好闻到爆的防晒霜，SPF37持久防晒，不怕阳光大胆露"	59	109	"21"
2015/6/25 10:9:59	1	"SWISSPURE 水分泡沫洁面乳"	"SWISSPURE 水分泡沫洁面乳"	59	99	"18"
2015/6/25 10:9:59	1	"Rooibos碳酸水洁面水"	"Rooibos碳酸水洁面水，洁面、卸妆、护肤，一步搞定！"	59	120	"17"
2015/6/25 10:9:59	2	"3CEstylenanda 水润遮瑕膏10ml"	"3CEstylenanda 柔和水润遮瑕膏10ml，水润清透自然的裸妆助手。"	69	119	"5"
2015/6/25 10:9:59	1	"雅诗兰黛特润修护肌透精华露"	"见证10大年轻真相！雅诗兰黛特润修护肌透精华露7ml (无盒)。"	49.9	69	"15"
2015/6/25 10:9:59	1	"海蓝之谜浓缩修护眼部精华霜3ml"	"海蓝之谜浓缩修护眼部精华霜3ml，晦暗、无光泽的肤色被一扫而光。"	107	400	"15"
2015/6/25 10:9:59	1	"倩碧柔性液体洁面皂200ml"	"倩碧（Clinique）柔性液体洁面皂200ml，倩碧皮肤科医生的最佳选择！"	99	200	"17"
2015/6/25 10:9:59	2	"TooCoolForSchool牛奶染色唇彩"	"欧巴想一口吞掉的“少女唇”韩国too cool当家爆款染色唇彩，张馨予同款！"	45	69	"2"
2015/6/25 10:9:59	2	"水宝宝水嫩快干防晒喷雾SPF30+"	"宝宝贴身小卫士来啦！水宝宝(Coppertone)水嫩快干防晒喷雾SPF30+ 7.5oz！"	99	119	"6"
2015/6/25 10:9:59	1	"niniMONICA空气感立体双效遮瑕膏"	"号称业界最强遮瑕！niniMONICA双色遮瑕膏7g，变身VIVI女神，迷晕他！"	58	120	"11"
2015/6/25 10:9:59	1	"迪维多摩睫毛延长纤维"	"轻轻一涂，睫毛瞬间增长200%！美国DivaDerme睫毛魔术纤维，立显嫁接假睫毛"	99	208	"12"
2015/6/25 10:9:59	1	"PIEU肌源海盐精华修复面霜"	"韩国最火购物节目get it beauty热推的修复神话A&#039;PIEU海盐精华修复面霜！"	99	220	"12"
2015/6/25 10:9:59	1	"思亲肤新鲜水果唇腮两用彩盘"	"被评为韩国史上“整形级”的彩妆盒，Skinfood唇腮两用彩盘一起来“妆”韩妹"	59	99	"10"
2015/6/25 10:9:59	1	"爱茉莉纤体饮料(咖啡味30袋)"	"韩国爱茉莉纤体饮料(30袋)切断脂肪链，安全不反弹，轻松享“瘦”！"	79	139	"14"
2015/6/25 10:9:59	1	"玛丽布高防护防晒乳液"	"玛丽布高防护防晒乳液 SPF30+ 200ml，夏日轻薄高效“防护伞”"	75	85	"13"
2015/6/25 10:9:59	1	"任玫瑰蔷薇洁面啫喱 150ml"	"英国十五年天然护肤品牌，来自头等舱的温和洁面 ，（REN）玫瑰蔷薇洁面啫喱"	89.9	186	"11"
2015/6/25 10:9:59	1	"CEPEE 私处清洗液"	"这年头颜值高能整，内在干净才科学！日本私处清洁TOP1：CEPEE私处清洗液"	49	115	"19"
2015/6/25 10:9:59	1	"珂润Curel 润浸保湿卸妆啫喱130g"	"@Cosme卸妆类第2名，珂润Curel润浸保湿卸妆啫喱130g，肌肤不做“碱”法！"	69	98	"16"
2015/6/25 10:9:59	1	"倩碧高感光睫毛膏3.5ml"	"倩碧(Clinique)高感光睫毛膏3.5ml，使您的眼睛更富东方神韵！"	39.9	59	"18"
2015/6/25 10:9:59	1	"思亲肤蛋白明亮细致卸妆油"	"“水感卸妆油”脸妆、唇妆、眼妆急速卸掉！质地像水一样清爽的卸妆油！"	79	169	"13"
2015/6/25 10:9:59	1	"谜尚金雪气润BB膏"	"谜尚最新震牌之宝，金雪气润BB膏，用谜尚BB膏，你就是韩剧！"	119	219	"14"
2015/6/25 10:9:59	1	"莎娜（SANA）豆乳美肌保湿化妆水"	"日本开架式药妆第一品牌，女人我最大推荐，SANA开启大豆新补水时代。"	59	119	"17"
2015/6/25 10:9:59	1	"雅诗兰黛浓翘睫毛膏2.8ml"	"雅诗兰黛(Estee Lauder)浓翘睫毛膏2.8ml，美睫沙龙华丽来袭！"	39.9	59	"19"
2015/6/24 10:9:59	1	"Fancl 再生亮白营养素30日"	"将美白针最有效成分L-Cysteine加入fancl美白丸，可以吃的美白针"	129	179	"1583"
2015/6/24 10:9:59	1	"SPOPAD便携腹部瘦身运动机POWER4"	"Spopad便携腹部瘦身运动机power4，小蛮腰“震”当道，轻松享“瘦”不费力！"	399	600	"433"
2015/6/24 10:9:59	1	"高丝玻尿酸高效保湿面膜30抽"	"每天敷5分钟面膜，肌肤水嫩欲滴。高丝（Kose）玻尿酸高效保湿面膜30抽"	59.9	135	"2111"
2015/6/24 10:9:59	1	"丽得姿AMINO水库面膜贴10片"	"“膜”界神话丽得姿，第三代升级回归！一解皮肤“干渴”。"	69.9	139	"1307"
2015/6/24 10:9:59	1	"Swisse胶原蛋白液"	"Swisse明星爆款【胶原蛋白口服液】撕掉皮肤保质期，让女人永久保鲜！"	169	289	"365"
2015/6/24 10:9:59	1	"可莱丝超保湿水库针剂面膜贴10片"	"韩国销量神话！可莱丝针剂水库面膜，媲美玻尿酸注射，15分钟塑造水漾容颜！"	99	179	"561"
2015/6/24 10:9:59	1	"药用胎盘素配合美白化妆水"	"Cosme大赏前三名化妆水，敷脸好搭档，胎盘素鼻祖！"	65	129	"846"
2015/6/24 10:9:59	1	"lululun高度美白清爽面膜"	"说到嘴干打到手软也无法形容它的好。Cosme大赏面膜部门第2位。"	39	89	"1332"
2015/6/24 10:9:59	1	"ALOVIVI 蜂王浆VC精华面膜"	"日本药妆店销量超越日用卫生巾的【麻袋面膜】。45片【1斤装】让你亮出来！"	49	89	"1035"
2015/6/24 10:9:59	1	"嘉娜宝肌美精Kracie"	"它被评为日本人都囤不够的美白面膜！肌美精当家爆款	59	115	"866"
2015/6/24 10:9:59	1	"高丝婴儿肌 VC美白保湿面膜套组"	"让婴儿般的皮肤与你相随，日本无可撼动的面膜王牌，顷刻焕发细嫩白皙美肌"	69	149	"694"
2015/6/24 10:9:59	1	"Skinlook UVKILL防晒喷雾SPF50+"	"白皙整个夏天，只要一喷就行，无油感SPF50高倍防晒，想露就露阳光晒不黑"	59	109	"611"
2015/6/24 10:9:59	1	"贝佳斯矿物营养泥浆膜 212g"	"贝佳斯矿物营养绿泥面膜212g，世界上最好用的清洁面膜！"	89	336	"368"
2015/6/24 10:9:59	1	"水宝宝水嫩防晒乳SPF30+ 3oz"	"水宝宝(Coppertone)水嫩防晒乳SPF30+ 3oz，高效无禁忌防晒！"	39.9	45	"926"
2015/6/24 10:9:59	1	"彩虹Rainbow三部曲水库面膜"	"首创面膜三部曲!洁面，精华，面膜，堪比补水三剂针！"	69	129	"412"
2015/6/24 10:9:59	1	"SNP海洋燕窝补水精华面膜10片"	"Beautiful Days热推!SNP燕窝补水面膜*10	89	218	"252"
2015/6/24 10:9:59	1	"FANCL 天然维生素C 30日"	"FANCL推出真正天然维生素C之王，补充美丽女人必不可少的VC！"	39	69	"634"
2015/6/24 10:9:59	1	"彩虹三部曲VC美白面膜贴10片\/盒"	"全韩妹纸排队难抢的【Rainbow三部曲VC美白面膜】，不反弹的美白针！"	69	129	"308"
2015/6/24 10:9:59	1	"可莱丝面膜贴10片\/盒"	"亚洲医学面膜，可莱丝WHP美白提亮竹炭面膜贴10片，告别“黑”颜，持久亮白"	99	179	"225"
2015/6/24 10:9:59	1	"Pukku Puku腋下苏打泡沫清洁膏"	"日本95%女孩都在用的腋下美白清洁膏。告别腋下黑，举手无死角	59	115	"316"
2015/6/24 10:9:59	1	"ASTY菠萝豆乳美白保湿抑毛喷雾"	"ASTY菠萝豆乳美白保湿抑毛喷雾，每天喷一喷，多毛女汉轻松变女神！"	69	135	"235"
2015/6/24 10:9:59	1	"自然晨露清洁黑面膜贴"	"黑面膜鼻祖现身，仿品请靠边儿站！强力吸附黑吃黑，毛孔问题不再累。"	79	149	"203"
2015/6/24 10:9:59	1	"近江兄弟(OMI) 小熊防晒套组"	"一支防晒怎么够？近江兄弟(OMI) 小熊防晒套组，满足你整个夏天防晒需求！"	59	99	"251"
2015/6/24 10:9:59	1	"资生堂尿素美白保湿身体乳"	"风靡日本的高端尿素美容！资生堂尿素身体乳，全身丝滑到极致，嫩白到尖叫！"	45	80	"345"
2015/6/24 10:9:59	1	"高丝Kose保湿VC药用美白面膜5片"	"连续2年畅销NO.1！高丝Kose保湿(VC药用美白)黄色5片，药用VC美白不反弹"	49	99	"304"
2015/6/24 10:9:59	1	"香蕉船晒后修复芦荟胶236ml"	"香蕉船晒后修复芦荟胶，美国权威医师指定产品！"	49.9	99	"235"
2015/6/24 10:9:59	1	"Guerisson奇迹马油霜企划套组"	"从此爱上肌肤触感！Guerisson奇迹马油霜，还你无印美肌！"	107	159	"89"
2015/6/24 10:9:59	1	"东国制药水油平衡毛孔修复2in1霜"	"T区和U区分开护肤啦！韩国Dongkook水油平衡毛孔修复2in1霜，7天让你换张脸"	89	169	"82"
2015/6/24 10:9:59	1	"boots小黄瓜美白乳液150ml"	"让人一试不愿放手的英国国民品牌明星产品，boots小黄瓜美白乳液150ml。"	49.9	55	"123"
2015/6/24 10:9:59	1	"博柏利玲珑淡香水35ml"	"博柏利(Burberry)玲珑淡香水35ml，你值得拥有的奢华香调！"	119	569	"66"
2015/6/24 10:9:59	1	"SOLONE缤纷乐园眼彩盒"	"台湾女生年度最爱彩盘盒solone8色眼影盒，极易上色持久服帖，轻松画电眼妆"	56	149	"82"
2015/6/24 10:9:59	1	"麦迪安86牙膏白色亮白版3支装"	"无需昂贵费用，免受洗牙痛苦，打造韩剧主角同款白牙，亮出自信笑容"	45	79	"84"
2015/6/24 10:9:59	1	"VDL保湿紧致妆前乳"	"VDL保湿紧致妆前乳，长效保湿不油腻。"	119	199	"105"
2015/6/24 10:9:59	1	"爱茉莉太平洋水加分健康减肥茶"	"韩国爱茉莉纤体饮料（30袋）切断脂肪链，安全不反弹，轻松享“瘦”！"	79	169	"39"
2015/6/24 10:9:59	1	"水宝宝水嫩防晒乳SPF30+ 8oz"	"水宝宝(Coppertone)水嫩防晒乳SPF30+ 8oz，从此全家安心共享阳光温暖！"	99	109	"51"
2015/6/24 10:9:59	1	"水宝宝超透气防晒乳SPF30++ 8oz"	"无惧烈日，享受夏日阳光！水宝宝(Coppertone)超透气防晒乳SPF30++ 8oz。"	99	109	"25"
2015/6/24 10:9:59	1	"水宝宝水嫩无泪无香纯净防晒乳"	"防水防晒，保护肌肤！水宝宝水嫩无泪无香纯净防晒乳SPF30+ 8oz！"	99	109	"26"
2015/6/24 10:9:59	1	"it&#039;s skin蜗牛旅行6件套"	"It&#039;s skin蜗牛6件套 ，史上最强全明星爆款组合	69	149	"16"
2015/6/24 10:9:59	1	"托尼魅力足部角质护理膜"	"托尼魅力（Tonymoly）足部角质护理膜，打造一双完美白净的小脚丫！"	49	89	"30"
2015/6/24 10:9:59	1	"OPI 经典底油亮油套"	"OPI 经典底油亮油套(底油15ml+亮油15ml)，全球美甲专家帮你呵护指甲。"	89.9	238	"27"
2015/6/24 10:9:59	1	"菊正宗酒造 日本酒高保湿化妆水"	"日本最平价的神仙水，清酒第一品牌菊正宗，全新升级高保湿化妆水"	89	145	"26"
2015/6/24 10:9:59	1	"维多利亚的秘密身体香氛喷雾"	"维多利亚的秘密Fantasies系列身体香氛喷雾250ml，说走就走，我愿意。"	89	148	"26"
2015/6/24 10:9:59	1	"自然乐园加利福尼亚芦荟精华"	"解救日晒干渴肌！自然乐园芦荟精华35ml，肌肤深“解渴”，水润嘭嘭不停！"	59	100	"13"
2015/6/24 10:9:59	2	"3D微导透析清洁毛孔面膜贴5片"	"敢不敢看看你的脸有多脏！CHA LAB 微导透析清洁毛孔面膜5片，吸走大油田！"	99	189	"8"
2015/6/24 10:9:59	2	"九朵云美白祛斑气垫BB霜企划套装"	"完美遮瑕已成基础功能，抵御色斑才更胜一筹，九朵云将净斑融入底妆的艺术品"	99	179	"73"
2015/6/24 10:9:59	1	"可莱丝NMF水库洗面奶"	"可莱丝NMF（MEDIHEAL）水库洗面奶，为肌肤做个活泉大扫除！"	49	89	"33"
2015/6/24 10:9:59	1	"思亲肤青苹果紧致乳液"	"思亲肤青苹果紧致乳液，有效抑制油脂分泌，同时给肌肤补充水份。"	69	119	"24"
2015/6/24 10:9:59	2	"欧缇丽葡萄水活性喷雾200ml"	"来自法国的大葡萄水，SEPHOPA销量第一，肌肤拒绝“黄堵毒”！"	85	85	"4"
2015/6/24 10:9:59	1	"天然燕麦婴幼儿润肤洗发沐浴"	"别high了，洗洗睡！美国顶尖天然燕麦洗发沐浴二合一，洗出最水润嫩白的baby"	59.9	119	"21"
2015/6/24 10:9:59	1	"米兰黎 （Milani）眼线膏 2g"	"一盒=眼线+眼影，“膏”定迷人眼妆！米兰黎 （Milani）眼线膏 2g"	59.9	69	"22"
2015/6/24 10:9:59	1	"柒牌(SEVEN7) 外用瘦脸啫喱 绿色"	"抹出小V脸，拒绝瘦脸针！日本seven 7新推出柒牌外用瘦脸啫喱。"	119	245	"20"
2015/6/24 10:9:59	1	"宝露露（PORORO）驱蚊喷雾"	"驱蚊小天才	39	79	0
2015/6/24 10:9:59	1	"欧树平衡补水舒缓眼霜15ml"	"欧树平衡补水舒缓眼霜15ml，让你的双眼电力十足，增强眼部抵抗能力！"	109	260	"13"
2015/6/24 10:9:59	1	"箭牌深层保湿护发素946ml"	"秀发的专属水疗SPA！箭牌全新深层保湿护发素946ml，拯救“干枯毛发”！"	99	169	"9"
2015/6/24 10:9:59	1	"DUP 双眼皮贴（显效款）"	"COSME大赏NO.1！DUP隐形双眼皮贴，改写单眼皮宿命。回眸间，女神驾到！"	49	96	"22"
2015/6/24 10:9:59	1	"亦博（IOPE）恒久保湿小样5件套"	"爆款集结，全能保湿，IOPE恒久补水旅行五件套，轻松收割整条街的回头率"	49	89	"22"
2015/6/24 10:9:59	1	"MaxClinic鱼子酱魔力卸妆洗面奶"	"素颜抛头露面？可以只靠洗脸！清潭洞七星级酒店VVIP客户养颜秘籍首次曝光。"	89	169	"21"
2015/6/24 10:9:59	1	"沙拉女孩万能精油二合一面霜"	"万人分享的精油全效万能修护面霜，只有在韩国能买到的“活力安瓶”。"	89	179	"21"
2015/6/24 10:9:59	1	"TooCoolForSchool瘦身泡泡梳打"	"定点清除赘肉，减重塑性同步进行，韩国最火瘦身梳打，让你不知不觉成瘦子。"	79	149	"18"
2015/6/24 10:9:59	1	"菲诗小铺鲜竹舒缓凝胶"	"不拒烈日炎炎，绿竹让肌肤凉爽过夏天。99%鲜竹舒缓凝胶300ml"	39	69	"28"
2015/6/24 10:9:59	1	"SkinBody瘦身溶脂贴"	"8小时，急塑好身材！韩国SkinBody瘦身溶脂贴，轻松贴，不反弹，超享瘦！"	69.9	91	"22"
2015/6/24 10:9:59	1	"米兰黎 （Milani）眉部套装 4.2g"	"米兰黎眉部套装02#，专业级眉部套装逆转“眉运”，菜鸟也变“美眉”！"	69.9	79	"19"
